time,titlecount,summary,summlen
2017-08-26,22.0,"期貨及選擇權 逢回偏多操作,境外基金 能源、新興單一國家俏,雙龍頭領攻 蘋概強勢接棒,光電族漲勢＋7％最猛,富邦人壽 擬再投資海外不動產,原相穩懋 六檔有看頭,昂寶和大 優選長天期,食品股連十漲 升勢壯,評價合理股 攻守兼備,航運原物料 分批布局,公司法股王條款 掀論戰,論輩排序 起家部門優先做,感測器暴紅 可找下個大立光,中鋼Q4開漲盤 鋼市好年冬,促良性循環 燒熱內需冷灶,大動作 拉近中美薪情,美國製造 伊州想分食,鴻海Ｃ集團 最高加薪50％,持股至少一年…搶當贏家,冷門股淘金 散戶找門道,富邦壽股息收入高達200億,15檔法人認錯回補 犀利",276.0
2017-08-27,28.0,"GIS-KY 周Ｋ連收二紅,市場加碼認購 聚焦蘋概,蘋果下月射4箭？ 台股破高有懸念,台股本周多空,台指期恐壓抑 量能卻欲罷不能,8╱9缺口若回補 可戰前高,群益金鼎證券,衛冕者 鄭廳宜 青睞華城東鹼,挑戰者 劉彥良 選昱泉奇美材,挑戰者 郭哲榮 鍾情磐儀定穎,永豐金證券,國泰綜合證券,周冠軍 余萬益 挑大中尼克森,余萬益 一檔大賺27％,元大台灣50 短打優選,大中華氣如虹 包辦ETF十強,台廠搶商機 台積帶頭衝,雙虎秀新技術 衝含金量,五大機皇拚場 台廠是贏家,大立光開路 台股再戰高點,緯創大啃蘋果 奪新機訂單,規格升級 受惠族群增加,捷報不斷 躍第三大代工廠,小資理財 善用五大工具,未來一周大代誌,台股溫度計,15檔大戶大股東齊買 猛,五名師看後市 蘋概搶鏡",336.0
2017-08-28,27.0,"台指期淨多單 仍維持高水位,權值股淡定 單兵打游擊,台股萬點激勵 8月CCI升,昂寶績優 選逾三個月,南亞科華邦電認購熱,鴻海夯 上周看多第一,台指期 多方掌控盤勢,南亞期 向上格局,興櫃四猛將 資金追捧,低基期中小電子 可留意,量能失溫 法人觀望,ＡＩ車電大數據 可長抱,業績題材接棒演出...,一高一低股 躍盤面主流,半導體電動車 可布局,新興股債 逢低加碼,KPMG助攻 打造新南向概念股,兩大外資論壇 聚焦蘋果鏈,外資翻多 大盤將攻高,美債ETF 升息時代好選擇,台 生技指數漲1.5％,宏碁華碩 新品連發,IFA展來了 概念股商機引爆,美Q2經濟成長 可望升至2.7％,鴻海友達 營運喊衝,大同宏達電 法人捧,東元 攻雲端",316.0
2017-08-29,23.0,"萬點70日後 台股還有活力？,北韓彈襲 台指期有驚無險,美朝衝突攪局 聚焦OLED出貨,金融傷！ 國泰金法說行情不防彈,緯軟攻堅 邁步填息,聚焦台灣50,投資情報站,日韓股嚇很大 黃金飆上新高,投資失溫，蔡總統卻視而不見,換匯未大增強升逾3天 散戶才會來,台幣連6升 2個半月新高,玉晶光合晶 六檔吸睛,美磊元太靚 押長天期,台指期後市 法人樂觀,全球收益ETF 穩穩賺,高股息族群 攻守兼備,美元跌深 黃金日圓看俏,台韓股打光 資金回流,旺宏恢復交易 外資重啟追蹤,加速擴產記憶體 搶缺貨商機,上市櫃Q3獲利 四投顧上修15％,台股籌碼換手 月線拚連九紅,台幣連六升 衝擊電子業",290.0
2017-08-30,24.0,"台股基金 績效紅不讓,台股VIX回降 夜盤盯Fed理事鮑威爾談話,多頭集氣 台指期重登10500點,大立光彈 光學先穩住,散戶螞蟻雄兵 押寶月線紅,美朝降溫 台股高檔震,投資情報站,全球金融搶避險,布局韓日股 短線停看聽,南亞科華邦電認購靚,TPK鴻準來電 六檔亮,台指期 震盪偏多,旺宏震出8萬張大量,投信認養股 漲相佳,鋼鐵散裝輪 將有題材,ＳＭ三雄醞釀補漲行情,發現台股投資價值 9╱16高雄開講,定期定額買股 小資族愛,台股走勢穩 投資信心增,日韓股市 短線宜觀望,元大台灣50 賺贏大盤,股價強升 成交量冠台股,握2,100億 國壽現金部位大增,兩韓緊張 台股四劇本應變",290.0
2017-08-31,17.0,"10400不跌破 夜盤期權回檔都可偏多,衝高惹震盪 台指期 力守10500關,台股戰前高 月線連9紅,國民黨、黨產會恐掀搶股大戰,網家潤泰全認購衝,選擇權 短線偏多,台積期 後市指標,低波動ETF 攻守兼備,智慧音箱夯 三檔受惠,法人加碼股 多頭先鋒,蘋果特斯拉鏈 聚光,群益安家 重押蘋概三雄,聯邦精選科技 聚焦電子股,台股攻高 得看蘋概臉色,大股東不等配息 搶先增持,慢牛行情穩步向前,MSCI雙升今生效 台股防尾盤震盪",212.0
2017-09-01,19.0,"布局大中華 抓Ａ股慢牛,夜盤避險 留意北韓危機、美國經濟數據,資金注入 台指期創歷史新高,金融雞蛋水餃股還有16檔,金融領漲 台股盤中飆27年新高,昂寶譜瑞 押價外15％,國泰元大金 選逾60天,敦泰 瞄準長天期,國巨信昌電認購夯,台指期 籌碼樂觀,國喬文曄 外資搶進,航運造紙 逢低布局,權值股領漲 扮多頭要角,特斯拉概念股 貿聯和大聚光,投資ETF 掌握台股萬點行情,台股基本面亮眼 拉回是買點,採二勤政策 挑實力股,台股基金十強 月賺6％,ETF添三新兵 達百檔",234.0
2017-09-02,20.0,"台指多方格局 建議逢回偏多操作,海外基金前10強 大中華占6檔,台指多方格局 建議逢回偏多操作,海外基金前10強 大中華占6檔,陸股喜迎「金九銀十」,法人撐腰 10檔績優股出列,造紙彈3.6％,勞動基金大賺1683億,上銀犀利 選逾兩個月,鴻海GIS 兩檔放閃,劍麟康控 瞄準長天期,五題材發酵 概念股燒,航運特斯拉鏈 有看頭,9月喜連來 PC族群大黑馬,三起兩落 玉晶光股價重返榮耀,勞動基金7月大賺443億,股利稅翻修 台股迎稅改行情,扣繳率微升…嚇不跑外資,三大財金部會力挺 彭淮南提五大論點,12檔集團作帳行情燒",260.0
2017-09-03,29.0,"豪展 4735,3個日子 左右台股本周衝關路,穩健樂觀 防小幅整理,台股本周多空,多空診斷室,挑戰者郭哲榮挑新揚科力銘,投資錦囊妙計,挑戰者 郭哲榮 挑新揚科力銘,挑戰者 余萬益青睞神盾橘子,多空診斷室,衛冕者 鄭廳宜鍾情眾達位速,投資錦囊妙計,周冠軍 劉彥良 看好大田力山,多空診斷室,投資錦囊妙計,劉彥良 一檔大賺18% 03,元大台灣50反1 酌量配置,生技股強勢 ETF頭好壯壯,傳產金融電子輪漲 挑戰高點,海運業也吃得到商機,華航長榮獲利大進擊,VR萬元有找 台廠業績爆發,宏碁華碩瞄準專業應用,美琪瑪放電 黏住特斯拉,法人解讀 衝擊領股利族,瑞信辦科技論壇 台股焦點,下季投資方向 看Fed動作,外資買不停 寵愛股揭露,15檔中型股吸金 行情燒",328.0
2017-09-04,26.0,"多頭壓驚 台指期開低走平抗退交差,蘋果今年來漲4成 大立光逾5成,投資情報站,塑化挺身撐盤 二軍活跳跳,法人：新人新氣象 影響有限,南亞科微星認購閃,中石化 上周看多第一名,選擇權 買方偏多,台指期 多方掌盤不變,興櫃八劍客 周漲二成,法人：中小型股 9月領頭羊,價值低估族群 可留意,高殖利率個股 投資優選,大盤續航力 看三指標,i8四大金剛 美林力挺,富邦理財機器人 實現普惠金融,八成台股基金 漲贏大盤,北韓試爆氫彈 台股三劇本應變,台股月線 拚戰連十紅,宏碁華碩 新機搶市,仁寶宏達電 法人捧,8月出口成長估放緩,返校商機熱 概念股大利多,鴻海華冠 動能強勁,燦坤全國電 營運俏,美利率緩升 國泰富邦雙多",306.0
2017-09-05,23.0,"熱錢簇擁 台股基金逢低布局,消息面平淡 台指期交易口數萎縮,印度期盤整 多頭趨勢未變,量縮 避險與交易需求降低,環泥樂觀看Q4「營收全年高峰」,台股嗆紅盤 多頭穩,施俊吉 獲蔡信任 規畫財經政策,聯亞 挑逾90天期,中華電期 相對穩健,期貨夜盤交易火熱,創意7月虧損 Q3不看淡,技術面強勢股 躍主流,蘋概塑化股 可留意,泛軍工概念股 題材熱炒,元大推台股指數化新商品,永豐趨勢平衡 淨值衝高,選股三祕訣 創超額報酬,台韓股失血 印度獲買超,北韓搗彈 台股基金逆勢衝,內資回流 期待政治牛肉,股市萬點功臣 繳出亮麗成績單,美元金融債 競逐標的,北韓搗彈 台幣照升",281.0
2017-09-06,14.0,"台指期一度跌破10500點,夜盤交易占比衝25.1％ 創上線新高,德微前8月營收 年增29.3％,美股驚摔 台股回防10500點,敦泰環球晶認購靚,元大金期 趨勢向上,台指期 震盪偏多格局,消費內需股 商機一波波,哈維颶風效應 汽車零件廠旺,權證量能擴大 認購占逾九成,漲價概念股 吸睛,12檔營收雙增 法人愛,稅改題材燒 證券股夯,外匯存底連五月新高",176.0
2017-09-07,20.0,"股利創高 投資人想利滾利,低點若有撐 夜盤多頭架構可延續,龍頭降溫 台指期 中型個股期活絡,午盤翻黑 30餘檔 低價股漲停,稅改才上桌 工商界喊降稅,選擇權 向上格局,台指期 短線保守操作,證交所攜瑞信 行銷台股,旺季效應 手機零件搶眼,集團作帳股 外資青睞,蘋概原物料 有看頭,業績成長股 逆勢抗跌,北韓挑釁 美債ETF強漲,台股基金 半數淨值攀峰,ETF正偏離…發股息造成,台積否認遭反壟斷調查,瑞信論壇夯 今年3,000場會談,台幣實質名目匯率指數 雙降,顧立雄提金融監理新三條,櫃買爆出十年大量 台股量能逾1,800億",263.0
2017-09-08,21.0,"中古屋房價 雙北跌幅縮小,留意北韓搗彈 夜盤小量區間經營,電金期雙給力 台指期決戰10545點,專家：上證ETF仍可偏多,20檔績優生 上月營收增逾16％,台股三面玲瓏 新閣行情啟動,和大順德認購拉風,彩晶期 逢低布局,選擇權 面臨盤整,精測辦現增 承銷價微降,今國光7月每股虧0.07元,領先創高績優生 法人愛,伺服器生技 有看頭,桂盟擁雙多 谷月涵喊買,統一投信成散戶的最愛,槓桿型給利 交投熱,台股上漲機率高,緊盯總經數據 掌握產業趨勢,台股爆量 盯三指標,大立光股價 德意志喊7,350,公股帶頭買 台股量能衝",259.0
2017-09-09,17.0,"境外基金十強 巴西、黃金放閃,台股 量熱偏多,三大法人同賣 109.32億,新iPhone8202;8202; 下周三亮相 蘋概燒上燒,亞德客永冠 六檔靚,四強勢族群 操作重心,資金行情燒 中概5G火,吃貨經濟燒 餐飲躍觀光股主流,大盤高檔震盪 待外資打氣,鴻海業績加溫 本月爆發,超低功耗平台 穿戴搶用,上銀連六月攻頂 訂單滿,富邦國泰金前八月賺400億,台積營收增28％ 拚Q3超標,新光獲利躋身中段班,台企銀高雄銀獲利持穩,15檔營收高飛 法人搶買",227.0
2017-09-10,26.0,"豪展 4735,台股本周多空,iPhone上市後 蘋概股防賣壓,月季線上高檔整理 等新機,上市櫃減資潮啟動 添台股活水,T50反1中信78購01 發光,挑戰者 郭哲榮選美隆電合晶,挑戰者 劉彥良 挑奇美材日馳,挑戰者余萬益 青睞凱美伍豐,周冠軍 鄭廳宜 看好眾達亞泰,鄭廳宜 一檔大賺25% 03,富邦金融 可續抱,颶風襲美 原物料ETF抬頭,颶風襲美 修繕族群俏,Apple Watch進化 戴著就能講電話,高通權利金 台廠可停付,正新建大啟動第二次漲價,旗艦手機齊發 八大廠超級旺,下代iPhone 靠聲音解鎖,帶動台橡中橡印度業績,中概內需股 題材一波波,十一拉貨潮啟動 電子廠備戰,未來一周大代誌,9月13日星期三 債券ETF論壇 專家教戰,16檔漲價題材燒 營運火,現金減資高峰到 還股東百億",351.0
2017-09-11,27.0,"水電瓦斯 退休、保險基金搶買,開盤飆新高 台指期雲端震迸巨量,開發金 盤中再創波段新高,高檔遇壓 本周蘋概股左右大盤,如何刺激年輕人投資 學者：加薪,年輕人買基金 勝過股票,GIS夯 上周看多第一,興櫃12黑馬 衝勁十足,選擇權 區間操作,蘋概股 汰弱留強,瑞信看台股 拉回就買,短線操作 回歸基本面,中小股看俏 光電有料,三多績優股 逢低布局,營收月月增股 買盤捧,水電瓦斯基建基金 第一金投信開募,發現台股投資價值 9╱16高雄場開講,台股走勢 盯二關鍵,經濟轉型 別再迷戀蘋果奶嘴,總預算調整 擬提高證交稅收,元大投信 深耕ETF 引領趨勢,聯發科IET 動能強勁,智邦盛群 法人追捧,瑞昱兆赫 業績點火,美PPI、CPI估雙雙升溫,台積創意 營運放閃,半導體展助威 概念股喊燒",342.0
2017-09-12,28.0,"元大台灣高股息低動ETF 開募,不確定風險高 夜盤不宜過度追價,台指期開高 盤中現上影線,紙價漲翻 造紙股多空激戰,蘋概助陣 台股重振紅盤,晶電領軍 光磊點紅燈,台股萬點又怎樣 證交稅短徵,台指期 外資偏多,公股護盤股 抗震悍將,外資挺儒鴻 喊逢回買進,半導體Tesla鏈 有看頭,元大台灣高股息低波動ETF 退休投資優選,日盛高科技 聚焦半導體,資金避險 美債ETF交投熱,地緣風險增 亞股淪提款機,十檔Q3明星股 法人愛,仁寶旺宏雙成長 股價強勢,彩晶聯電 買氣爆發,五族群題材燒 業績耀眼,富宇坤悅 前八月績優,證交稅豐收 衝五年半新高,飆股傳遭臨檢 大盤翻黑,上市櫃8月業績增4％,股王條款 一年可配息兩次,中壽遭收購 外資抱走200億,台幣貶2分 市場仍看升,降稅助攻 台股當沖倍增,元大台灣推高股息低波動ETF",361.0
2017-09-13,22.0,"〝外資第一美女〞陷內線交易 丈夫惹的禍,夜盤留意原油市場、庫存報告,蘋果新機報到 台指期 利多出盡,206萬口 期貨未平倉量創新高,iPhone X 3D感測是亮點,蘋果魔咒！台股摜破5日線,賴神來了 經濟春燕來了嗎,財部股利稅改案 金管會支持,祥碩南亞科 瞄準長天期,台指期 追價空間有限,元太期 偏多操作,i8買氣…台股衝高關鍵,集團作帳股 可留意,上銀偏多 認購權證夯,法人重押股 大盤指標,資金行情不息 台股高點可期,元大台灣高股息低動ETF 熱烈募集,挑趨勢股 長線釣大魚,有利散戶 金管會挺稅改乙案,一顆蘋果 譜寫台股三劇本,萬點效應大 注意股暴增,關禁閉…有助飆股降溫",291.0
2017-09-14,20.0,"黑翻紅震盪 台指期 等蘋概股表態,結算前多空拉扯 夜盤留意美2數據,沖沖樂 9月以來 天天衝上2成,蘋概強 大盤盤中守住5日線,蘋果魔咒 利多出盡 台股下跌,國喬榮成 二檔搶眼,智邦添動能 瞄準價平,麗清劍麟認購拉風,選擇權 偏空操作,低檔轉強股 短打標的,電動車伺服器 長線俏,外資連七周賣超 南韓、印度最受傷,蘋果新機登場 台股基金後市漲相佳,19大效應 陸股進場時間到,29檔商品 績效紅不讓,台股基金 手續費打一折,科技基金 Q4漲相佳,Cattan：台可擴展新商品,張勝原：多空操作 靈活因應升息,蘋果魔咒 三大法人賣超百億",267.0
2017-09-15,19.0,"短線震盪 可用大、小台指避險,北韓彈襲 台指期多空膠著,9╱14夜盤 小台指2018╱3到期契約未跌停,夜盤留意美9月密西根消費者信心指數,歐美日股嘸驚 台股也抗退,航運4雄回檔 陽明止跌試跳,憂患意識增 金融股心慌慌,蘋概獲利了結,建準健策認購喊燒,樺漢利多 挑長天期,台指期 短線區間震盪,選擇權 站在買方,多頭點火股 撐盤要角,電子三劍客 外資挺,太陽能需求 看旺到後年,元大萬事通App 期貨黃金講師開講,元大ETF創新 連連獲獎,投資台股 三招添勝算,科技生技基金 長線靚",241.0
2017-09-16,20.0,"上有壓下有撐 拉回偏多,傳產股 搶搭補漲列車,紡織、半導體、營建彈逾2％,旺宏華邦電 四檔聚光,穩懋台半 選價內外20％,內外資齊買族群 相對勇,價漲量增股 短線偏多,地緣風險增 選股不選市,奇美材GDR完募 星國掛牌,7％股民是年輕人 台股添新血,半導體投資增40％ 帶旺設備廠,大盤走慢牛行情 雙低股放閃,台積固定投資大成長,OLED缺貨 影響滲透率,中韓砸錢擴產 台廠被夾擊,手機全螢化 指紋辨識隱形戰爭開打,證交所歸功當沖降稅,權值股擺尾 台股爆量2,000億,周轉率攀高 將超越去年,18檔黑馬股 作帳行情燒",259.0
